agent_id,step,n_episodes,survival_rate,wipe_rate,corner_rate,avg_duration,avg_reward
8,150000,5000,0.9714,0.0002,0.0,94.75,9.186
8,155000,5000,0.9636,0.0004,0.0,96.51,9.2836
8,160000,5000,0.9532,0.0004,0.0,92.78,8.8053
8,165000,5000,0.9678,0.0006,0.0,94.43,9.1444
8,170000,5000,0.9458,0.0008,0.0,90.57,8.5097
8,175000,5000,0.9534,0.0004,0.0,93.59,8.8888
8,180000,5000,0.968,0.0008,0.0,95.37,9.214
8,185000,5000,0.938,0.0008,0.0,91.38,8.5372
8,190000,5000,0.9628,0.0004,0.0,93.08,8.9321
8,195000,5000,0.968,0.0004,0.0,95.1,9.1868
8,200000,5000,0.9626,0.0002,0.0,97.09,9.3313
8,205000,5000,0.9734,0.0002,0.0,97.54,9.7997
8,210000,5000,0.9642,0.0002,0.0,97.46,9.3841
8,215000,5000,0.9736,0.0004,0.0,97.24,9.4593
8,220000,5000,0.9566,0.0002,0.0,96.32,9.2114
8,225000,5000,0.983,0.0002,0.0,100.05,9.8485
8,230000,5000,0.9652,0.0,0.0,97.48,9.397
8,235000,5000,0.97,0.0,0.0,97.54,9.5031
8,240000,5000,0.9616,0.0004,0.0,97.42,9.3544
8,245000,5000,0.9668,0.0,0.0,97.5,9.4146
8,250000,5000,0.9828,0.0,0.0,98.07,9.633
8,255000,5000,0.97,0.0,0.0,97.75,9.4721
8,260000,5000,0.976,0.0,0.0,98.54,9.6121
8,265000,5000,0.975,0.0002,0.0,99.0,9.647
8,270000,5000,0.9738,0.0002,0.0,98.48,9.5838
8,275000,5000,0.953,0.0002,0.0,95.9,9.1194
8,280000,5000,0.9724,0.0,0.0,98.82,9.6816
8,285000,5000,0.9724,0.0,0.0,97.77,9.4985
8,290000,5000,0.9806,0.0002,0.0,98.6,9.6638
8,295000,5000,0.9736,0.0,0.0,97.72,9.5819
8,300000,5000,0.9756,0.0,0.0,98.96,9.6494
9,5000,5000,0.1698,0.0072,0.0,1.48,-8.2368
9,10000,5000,0.2336,0.0052,0.0,1.92,-7.549
9,15000,5000,0.3882,0.0056,0.0,5.31,-5.6486
9,20000,5000,0.5636,0.0052,0.0,13.53,-3.0542
9,25000,5000,0.761,0.0042,0.0,31.49,0.7349
9,30000,5000,0.8576,0.0032,0.0,50.25,3.5866
9,35000,5000,0.9316,0.0016,0.0,74.86,6.7947
9,40000,5000,0.9456,0.0008,0.0,85.45,7.9958
9,45000,5000,0.963,0.0006,0.0,90.01,8.6272
9,50000,5000,0.9406,0.0006,0.0,88.29,8.255
9,55000,5000,0.9582,0.001,0.0,84.55,8.0329
9,60000,5000,0.9538,0.0006,0.0,88.92,8.4253
9,65000,5000,0.9614,0.0006,0.0,92.01,8.811
9,70000,5000,0.954,0.0,0.0,90.22,8.5577
9,75000,5000,0.954,0.0008,0.0,88.15,8.4187
9,80000,5000,0.9632,0.0004,0.0,92.22,8.8833
9,85000,5000,0.968,0.0,0.0,92.96,8.9726
9,90000,5000,0.9638,0.0004,0.0,95.19,9.1536
9,95000,5000,0.97,0.0002,0.0,97.54,9.4623
9,100000,5000,0.972,0.0,0.0,97.35,9.473
9,105000,5000,0.97,0.0,0.0,96.66,9.433
9,110000,5000,0.9702,0.0002,0.0,96.1,9.3286
9,115000,5000,0.9564,0.0004,0.0,95.46,9.1054
9,120000,5000,0.9732,0.0004,0.0,97.41,9.4706
9,125000,5000,0.9684,0.0,0.0,97.44,9.425
9,130000,5000,0.9668,0.0,0.0,97.53,9.418
9,135000,5000,0.9572,0.0004,0.0,94.55,9.0227
9,140000,5000,0.9582,0.0002,0.0,95.65,9.1431
9,145000,5000,0.9536,0.0004,0.0,97.0,9.2314
9,150000,5000,0.9744,0.0,0.0,95.94,9.3359
9,155000,5000,0.9584,0.0004,0.0,94.35,9.0149
9,160000,5000,0.9648,0.0,0.0,96.32,9.2914
9,165000,5000,0.9732,0.0004,0.0,95.38,9.2859
9,170000,5000,0.9614,0.0002,0.0,95.16,9.1264
9,175000,5000,0.9804,0.0,0.0,98.47,9.6782
9,180000,5000,0.974,0.0004,0.0,98.11,9.5488
9,185000,5000,0.9756,0.0,0.0,98.32,9.5856
9,190000,5000,0.9636,0.0,0.0,97.04,9.3554
9,195000,5000,0.9716,0.0,0.0,98.38,9.5515
9,200000,5000,0.9736,0.0,0.0,98.95,9.6288
9,205000,5000,0.9716,0.0008,0.0,95.51,9.2638
9,210000,5000,0.9614,0.0002,0.0,93.91,9.0011
9,215000,5000,0.9642,0.0002,0.0,95.61,9.1994
9,220000,5000,0.9744,0.0,0.0,98.17,9.5586
9,225000,5000,0.9664,0.0004,0.0,95.01,9.1619
9,230000,5000,0.9706,0.0002,0.0,97.55,9.4584
9,235000,5000,0.9606,0.0004,0.0,95.47,9.1494
9,240000,5000,0.9626,0.0004,0.0,94.84,9.1066
9,245000,5000,0.9608,0.0,0.0,97.11,9.3396
9,250000,5000,0.9536,0.0,0.0,94.98,9.0374
9,255000,5000,0.9674,0.0002,0.0,96.84,9.6317
9,260000,5000,0.9708,0.0,0.0,96.64,9.369
9,265000,5000,0.971,0.0002,0.0,97.87,9.4944
9,270000,5000,0.9656,0.0,0.0,97.48,9.4002
9,275000,5000,0.9764,0.0,0.0,97.84,9.5457
9,280000,5000,0.963,0.0002,0.0,97.32,9.4954
9,285000,5000,0.9736,0.0,0.0,97.69,9.5019
9,290000,5000,0.9708,0.0,0.0,98.26,9.5315
9,295000,5000,0.9652,0.0,0.0,97.53,9.4019
9,300000,5000,0.9708,0.0,0.0,98.35,9.5403
10,5000,5000,0.1806,0.0048,0.0,1.53,-8.123
10,10000,5000,0.239,0.0052,0.0,1.99,-7.4872
10,15000,5000,0.3676,0.0048,0.0,3.58,-6.0293
10,20000,5000,0.6272,0.0044,0.0,12.74,-2.491
10,25000,5000,0.7924,0.0024,0.0,28.04,0.7068
10,30000,5000,0.846,0.0024,0.0,40.37,2.4812
10,35000,5000,0.8974,0.0006,0.0,59.74,4.9985
10,40000,5000,0.949,0.0014,0.0,75.9,7.075
10,45000,5000,0.965,0.0002,0.0,85.57,8.2038
10,50000,5000,0.9614,0.0002,0.0,93.73,8.9831
10,55000,5000,0.9622,0.0002,0.0,90.89,8.7075
10,60000,5000,0.9668,0.0,0.0,90.92,8.8332
10,65000,5000,0.972,0.0,0.0,96.95,9.5012
10,70000,5000,0.9614,0.0002,0.0,94.0,9.0105
10,75000,5000,0.9686,0.0002,0.0,96.49,9.3322
10,80000,5000,0.9724,0.0,0.0,94.39,9.1609
10,85000,5000,0.9682,0.0002,0.0,94.81,9.2335
10,90000,5000,0.9754,0.0002,0.0,93.26,9.1578
10,95000,5000,0.9728,0.0,0.0,98.3,9.6792
10,100000,5000,0.978,0.0,0.0,94.13,9.191
10,105000,5000,0.9614,0.0002,0.0,92.32,8.8419
10,110000,5000,0.9622,0.0002,0.0,97.16,9.3344
10,115000,5000,0.9572,0.0004,0.0,93.37,8.9214
10,120000,5000,0.9574,0.0002,0.0,92.1,8.7973
10,125000,5000,0.9684,0.0,0.0,96.36,9.3168
10,130000,5000,0.9624,0.0,0.0,94.89,9.1096
10,135000,5000,0.964,0.0,0.0,95.41,9.1778
10,140000,5000,0.9688,0.0,0.0,95.16,9.2013
10,145000,5000,0.9676,0.0,0.0,97.55,9.4279
10,150000,5000,0.9658,0.0002,0.0,94.81,9.1352
10,155000,5000,0.9686,0.0002,0.0,95.63,9.2459
10,160000,5000,0.9676,0.0,0.0,97.41,9.4138
10,165000,5000,0.9768,0.0004,0.0,99.12,9.6781
10,170000,5000,0.9738,0.0002,0.0,97.59,9.4925
10,175000,5000,0.9646,0.0006,0.0,97.47,9.3897
10,180000,5000,0.9716,0.0,0.0,97.69,9.4821
10,185000,5000,0.9666,0.0002,0.0,96.11,9.2733
10,190000,5000,0.9748,0.0,0.0,97.26,9.4715
10,195000,5000,0.9712,0.0,0.0,98.19,9.528
10,200000,5000,0.9688,0.0,0.0,98.04,9.4886
10,205000,5000,0.9568,0.0,0.0,95.97,9.1944
10,210000,5000,0.971,0.0002,0.0,97.76,9.4831
10,215000,5000,0.9722,0.0002,0.0,97.61,9.4806
10,220000,5000,0.9752,0.0,0.0,99.17,9.666
10,225000,5000,0.976,0.0,0.0,98.13,9.5707
10,230000,5000,0.9676,0.0,0.0,96.68,9.3405
10,235000,5000,0.9748,0.0,0.0,97.95,9.54
10,240000,5000,0.9638,0.0002,0.0,97.44,9.3783
10,245000,5000,0.9694,0.0002,0.0,97.68,9.4592
10,250000,5000,0.9634,0.0002,0.0,97.29,9.3591
10,255000,5000,0.9776,0.0,0.0,98.25,9.5987
10,260000,5000,0.9624,0.0,0.0,97.27,9.347
10,265000,5000,0.9774,0.0002,0.0,98.89,9.7973
10,270000,5000,0.9696,0.0,0.0,98.22,9.5151
10,275000,5000,0.9808,0.0,0.0,98.89,9.6949
10,280000,5000,0.9748,0.0,0.0,98.17,9.5625
10,285000,5000,0.9796,0.0,0.0,99.42,9.8681
10,290000,5000,0.9832,0.0,0.0,99.01,9.7313
10,295000,5000,0.97,0.0004,0.0,97.85,9.4822
10,300000,5000,0.9656,0.0004,0.0,97.55,9.4071
11,5000,5000,0.1772,0.0048,0.0,1.52,-8.158
11,10000,5000,0.247,0.0052,0.0,2.15,-7.3899
11,15000,5000,0.4386,0.0046,0.0,4.82,-5.1877
11,20000,5000,0.5568,0.0026,0.0,11.09,-3.3677
11,25000,5000,0.783,0.0022,0.0,35.94,1.4026
11,30000,5000,0.8592,0.0016,0.0,46.65,3.2426
11,35000,5000,0.9208,0.0,0.0,70.52,6.252
11,40000,5000,0.9518,0.0006,0.0,83.73,7.8867
11,45000,5000,0.9568,0.0,0.0,91.88,8.7526
11,50000,5000,0.9664,0.0,0.0,92.08,8.8691
11,55000,5000,0.9562,0.0006,0.0,91.29,8.6864
11,60000,5000,0.9554,0.0002,0.0,88.06,8.4174
11,65000,5000,0.9502,0.0002,0.0,85.16,8.1421
