agent_id,step,n_episodes,survival_rate,wipe_rate,corner_rate,avg_duration,avg_reward
8,190000,5000,0.9834,0.0002,0.0,98.67,9.6989
8,195000,5000,0.9702,0.0002,0.0,97.29,9.428
8,200000,5000,0.9706,0.0002,0.0,96.17,9.3883
8,205000,5000,0.976,0.0,0.0,98.43,9.6009
8,210000,5000,0.9714,0.0002,0.0,98.33,9.5424
8,215000,5000,0.9768,0.0,0.0,98.6,9.8054
8,220000,5000,0.9676,0.0,0.0,96.23,9.2959
8,225000,5000,0.9724,0.0,0.0,97.14,9.4352
8,230000,5000,0.9738,0.0002,0.0,97.14,9.5252
8,235000,5000,0.9718,0.0002,0.0,96.4,9.3555
8,240000,5000,0.974,0.0,0.0,98.66,9.6032
8,245000,5000,0.971,0.0002,0.0,98.27,9.5338
8,250000,5000,0.9716,0.0,0.0,97.9,9.5033
8,255000,5000,0.974,0.0,0.0,98.12,9.549
8,260000,5000,0.9664,0.0,0.0,97.0,9.3602
8,265000,5000,0.9658,0.0002,0.0,95.47,9.2014
8,270000,5000,0.9732,0.0,0.0,97.67,9.4963
8,275000,5000,0.9622,0.0002,0.0,95.36,9.1543
8,280000,5000,0.9634,0.0,0.0,97.34,9.364
8,285000,5000,0.9726,0.0,0.0,97.62,9.59
8,290000,5000,0.9662,0.0002,0.0,96.42,9.301
8,295000,5000,0.9724,0.0,0.0,98.45,9.5664
8,300000,5000,0.9716,0.0,0.0,97.25,9.5131
9,5000,5000,0.192,0.0072,0.0,1.56,-8.0047
9,10000,5000,0.298,0.0066,0.0,2.64,-6.8259
9,15000,5000,0.5172,0.0074,0.0,7.16,-4.1599
9,20000,5000,0.6594,0.0026,0.0,19.25,-1.5147
9,25000,5000,0.8068,0.0016,0.0,35.89,1.6401
9,30000,5000,0.9098,0.0014,0.0,63.55,5.4436
9,35000,5000,0.9462,0.0002,0.0,79.65,7.4216
9,40000,5000,0.9502,0.0006,0.0,88.21,8.3178
9,45000,5000,0.955,0.0006,0.0,89.48,8.4937
9,50000,5000,0.9562,0.0002,0.0,92.18,8.9032
9,55000,5000,0.9748,0.0,0.0,95.89,9.3348
9,60000,5000,0.9582,0.0,0.0,94.98,9.2481
9,65000,5000,0.9628,0.0002,0.0,93.38,8.9619
9,70000,5000,0.9688,0.0004,0.0,94.77,9.1619
9,75000,5000,0.9482,0.0002,0.0,93.32,8.8088
9,80000,5000,0.968,0.0,0.0,93.62,9.0703
9,85000,5000,0.9702,0.0004,0.0,93.91,9.0902
9,90000,5000,0.974,0.0002,0.0,92.03,8.9406
9,95000,5000,0.9672,0.0,0.0,95.25,9.303
9,100000,5000,0.9634,0.0006,0.0,93.93,9.0476
9,105000,5000,0.9486,0.0002,0.0,93.11,8.7915
9,110000,5000,0.9626,0.0002,0.0,95.23,9.145
9,115000,5000,0.9598,0.0002,0.0,95.55,9.1473
9,120000,5000,0.9754,0.0002,0.0,97.3,9.4862
9,125000,5000,0.967,0.0004,0.0,95.23,9.1897
9,130000,5000,0.9578,0.0,0.0,95.03,9.0771
9,135000,5000,0.9716,0.0,0.0,98.41,9.5542
9,140000,5000,0.9644,0.0008,0.0,92.47,8.8873
9,145000,5000,0.9638,0.0006,0.0,95.95,9.229
9,150000,5000,0.9586,0.0002,0.0,95.38,9.1195
9,155000,5000,0.9616,0.0,0.0,95.81,9.1933
9,160000,5000,0.961,0.0006,0.0,96.75,9.2853
9,165000,5000,0.9572,0.0004,0.0,96.74,9.2422
9,170000,5000,0.9756,0.0,0.0,96.77,9.601
9,175000,5000,0.968,0.0,0.0,97.1,9.4287
9,180000,5000,0.9728,0.0004,0.0,97.56,9.4812
9,185000,5000,0.9694,0.0002,0.0,97.02,9.4684
9,190000,5000,0.959,0.0002,0.0,94.84,9.0958
9,195000,5000,0.9538,0.0002,0.0,92.07,8.8776
9,200000,5000,0.9658,0.0002,0.0,96.18,9.2731
9,205000,5000,0.9762,0.0002,0.0,97.64,9.5239
9,210000,5000,0.963,0.0002,0.0,95.45,9.1712
9,215000,5000,0.96,0.0,0.0,94.21,9.0172
9,220000,5000,0.9556,0.0004,0.0,94.76,9.0278
9,225000,5000,0.9636,0.0004,0.0,96.34,9.4387
9,230000,5000,0.9726,0.0002,0.0,97.95,9.5647
9,235000,5000,0.952,0.0,0.0,96.22,9.1368
9,240000,5000,0.9744,0.0,0.0,98.31,9.572
9,245000,5000,0.9584,0.0,0.0,96.83,9.2624
9,250000,5000,0.972,0.0,0.0,96.83,9.4004
9,255000,5000,0.9636,0.0,0.0,96.99,9.3311
9,260000,5000,0.9674,0.0002,0.0,97.18,9.3889
9,265000,5000,0.9624,0.0,0.0,94.53,9.1721
9,270000,5000,0.94,0.0,0.0,92.58,8.8402
9,275000,5000,0.9796,0.0,0.0,98.62,9.6565
9,280000,5000,0.9716,0.0,0.0,97.71,9.4843
9,285000,5000,0.9616,0.0,0.0,96.8,9.2925
9,290000,5000,0.9556,0.0,0.0,95.03,9.0542
9,295000,5000,0.9732,0.0,0.0,97.34,9.4634
9,300000,5000,0.9534,0.0002,0.0,96.99,9.2286
10,5000,5000,0.1852,0.0068,0.0,1.57,-8.0724
10,10000,5000,0.2132,0.0076,0.0,1.75,-7.7721
10,15000,5000,0.3746,0.0062,0.0,4.6,-5.8566
10,20000,5000,0.5526,0.0048,0.0,9.06,-3.6132
10,25000,5000,0.7542,0.002,0.0,30.78,0.5953
10,30000,5000,0.8642,0.0022,0.0,51.85,3.813
10,35000,5000,0.899,0.001,0.0,59.75,5.0523
10,40000,5000,0.9368,0.0008,0.0,73.61,6.7228
10,45000,5000,0.95,0.0008,0.0,79.67,7.4618
10,50000,5000,0.9522,0.0002,0.0,83.83,7.9002
10,55000,5000,0.9526,0.0002,0.0,88.08,8.3296
10,60000,5000,0.954,0.0,0.0,86.4,8.1859
10,65000,5000,0.9624,0.0004,0.0,92.36,8.8558
10,70000,5000,0.9706,0.0006,0.0,92.85,8.9921
10,75000,5000,0.9506,0.0006,0.0,89.64,8.4655
10,80000,5000,0.9438,0.0002,0.0,87.88,8.2206
10,85000,5000,0.9518,0.0006,0.0,89.73,8.4862
10,90000,5000,0.9556,0.0,0.0,91.37,8.6884
10,95000,5000,0.9602,0.0002,0.0,91.11,8.7091
10,100000,5000,0.9642,0.0002,0.0,95.0,9.1387
10,105000,5000,0.9616,0.0006,0.0,90.9,8.8547
10,110000,5000,0.974,0.0002,0.0,92.4,8.9776
10,115000,5000,0.9628,0.0004,0.0,94.45,9.0697
10,120000,5000,0.9704,0.0,0.0,94.94,9.1951
10,125000,5000,0.9764,0.0004,0.0,97.59,9.5206
10,130000,5000,0.9804,0.0,0.0,97.67,9.5686
10,135000,5000,0.9556,0.0,0.0,91.58,8.7491
10,140000,5000,0.9604,0.0,0.0,96.41,9.2391
10,145000,5000,0.9622,0.0002,0.0,96.46,9.2639
10,150000,5000,0.9708,0.0,0.0,94.79,9.1842
10,155000,5000,0.9626,0.0002,0.0,95.44,9.1893
10,160000,5000,0.9472,0.0,0.0,95.27,8.9941
10,165000,5000,0.9684,0.0,0.0,98.08,9.4889
10,170000,5000,0.962,0.0004,0.0,94.21,9.0375
10,175000,5000,0.9632,0.0,0.0,93.1,8.938
10,180000,5000,0.957,0.0002,0.0,94.8,9.0457
10,185000,5000,0.9748,0.0,0.0,97.71,9.5168
10,190000,5000,0.9632,0.0,0.0,95.61,9.1889
10,195000,5000,0.9692,0.0,0.0,97.57,9.4463
10,200000,5000,0.9752,0.0,0.0,95.61,9.3105
10,205000,5000,0.9738,0.0002,0.0,98.03,9.6286
10,210000,5000,0.9688,0.0,0.0,98.01,9.5103
10,215000,5000,0.9628,0.0,0.0,95.63,9.1878
10,220000,5000,0.9744,0.0,0.0,98.71,9.6125
10,225000,5000,0.965,0.0002,0.0,95.76,9.3281
10,230000,5000,0.9672,0.0,0.0,96.38,9.3072
10,235000,5000,0.9644,0.0,0.0,95.98,9.2385
10,240000,5000,0.9772,0.0,0.0,99.37,9.7063
10,245000,5000,0.9562,0.0002,0.0,95.57,9.1142
10,250000,5000,0.9754,0.0002,0.0,99.02,9.6538
10,255000,5000,0.9748,0.0,0.0,97.37,9.4824
10,260000,5000,0.9764,0.0,0.0,99.12,9.6738
10,265000,5000,0.9576,0.0,0.0,96.52,9.224
10,270000,5000,0.9806,0.0002,0.0,98.6,9.6643
10,275000,5000,0.9672,0.0004,0.0,97.52,9.4207
10,280000,5000,0.961,0.0002,0.0,97.42,9.3479
10,285000,5000,0.9684,0.0,0.0,97.53,9.4336
10,290000,5000,0.9736,0.0,0.0,97.88,9.5209
10,295000,5000,0.9648,0.0,0.0,96.58,9.3025
10,300000,5000,0.9604,0.0,0.0,94.66,9.0656
11,5000,5000,0.1916,0.0058,0.0,1.55,-8.01
11,10000,5000,0.2116,0.0078,0.0,1.77,-7.7858
11,15000,5000,0.4266,0.005,0.0,4.87,-5.3043
11,20000,5000,0.5842,0.0046,0.0,9.71,-3.2287
11,25000,5000,0.7544,0.0028,0.0,26.52,0.1714
11,30000,5000,0.8518,0.0018,0.0,48.16,3.3403
11,35000,5000,0.9146,0.0014,0.0,63.39,5.4761
11,40000,5000,0.8978,0.0002,0.0,71.97,6.174
11,45000,5000,0.9366,0.0002,0.0,78.62,7.3914
11,50000,5000,0.926,0.0004,0.0,80.38,7.2967
11,55000,5000,0.9582,0.001,0.0,81.88,7.7659
11,60000,5000,0.9662,0.0006,0.0,86.48,8.3071
11,65000,5000,0.9504,0.0004,0.0,89.59,8.4585
11,70000,5000,0.966,0.0004,0.0,90.54,8.7107
11,75000,5000,0.9436,0.0004,0.0,89.14,8.3426
11,80000,5000,0.9608,0.0,0.0,90.64,8.6683
11,85000,5000,0.9514,0.0002,0.0,90.33,8.5457
11,90000,5000,0.9574,0.0002,0.0,91.93,8.7652
11,95000,5000,0.9478,0.0002,0.0,90.23,8.5724
11,100000,5000,0.9508,0.0,0.0,92.75,9.0293
11,105000,5000,0.9534,0.0002,0.0,95.76,9.1049
11,110000,5000,0.9512,0.0004,0.0,92.02,8.7087
11,115000,5000,0.9508,0.0,0.0,91.96,8.8022
11,120000,5000,0.9596,0.0004,0.0,93.74,9.0246
11,125000,5000,0.9578,0.0002,0.0,94.36,9.0097
11,130000,5000,0.967,0.0002,0.0,93.6,9.0263
11,135000,5000,0.9578,0.0002,0.0,91.8,8.7533
11,140000,5000,0.9596,0.0004,0.0,93.24,8.9165
11,145000,5000,0.9754,0.0002,0.0,97.63,9.5144
11,150000,5000,0.9456,0.0,0.0,93.74,8.8243
11,155000,5000,0.955,0.0002,0.0,96.86,9.231
11,160000,5000,0.959,0.0002,0.0,94.93,9.1382
11,165000,5000,0.966,0.0,0.0,97.45,9.4019
11,170000,5000,0.9546,0.0002,0.0,94.42,8.9834
11,175000,5000,0.9784,0.0,0.0,98.41,9.6227
11,180000,5000,0.958,0.0004,0.0,96.39,9.2146
11,185000,5000,0.9632,0.0,0.0,95.84,9.2128
11,190000,5000,0.9744,0.0,0.0,96.91,9.4324
11,195000,5000,0.9506,0.0002,0.0,93.47,8.8478
11,200000,5000,0.9638,0.0002,0.0,96.44,9.3449
11,205000,5000,0.9676,0.0002,0.0,97.5,9.4232
11,210000,5000,0.9694,0.0004,0.0,97.5,9.4414
11,215000,5000,0.9752,0.0,0.0,96.76,9.426
11,220000,5000,0.9632,0.0,0.0,95.65,9.1934
11,225000,5000,0.9732,0.0,0.0,97.64,9.4937
11,230000,5000,0.9646,0.0002,0.0,95.58,9.2006
11,235000,5000,0.9666,0.0002,0.0,96.78,9.341
11,240000,5000,0.9746,0.0002,0.0,97.85,9.5288
11,245000,5000,0.9576,0.0004,0.0,95.23,9.1559
11,250000,5000,0.9714,0.0002,0.0,96.98,9.4089
11,255000,5000,0.9636,0.0,0.0,94.76,9.1088
11,260000,5000,0.9688,0.0,0.0,97.67,9.4514
11,265000,5000,0.9622,0.0002,0.0,93.92,9.0103
11,270000,5000,0.9548,0.0004,0.0,93.65,8.9843
11,275000,5000,0.9656,0.0004,0.0,94.14,9.0664
11,280000,5000,0.967,0.0002,0.0,96.05,9.272
11,285000,5000,0.9646,0.0002,0.0,93.99,9.0412
11,290000,5000,0.963,0.0002,0.0,97.33,9.359
11,295000,5000,0.9746,0.0002,0.0,97.57,9.5002
11,300000,5000,0.9566,0.0002,0.0,95.24,9.0834
12,5000,5000,0.189,0.005,0.0,1.62,-8.0288
12,10000,5000,0.3022,0.005,0.0,2.56,-6.792
12,15000,5000,0.4562,0.0038,0.0,6.4,-4.852
12,20000,5000,0.5956,0.0036,0.0,14.51,-2.6339
12,25000,5000,0.8144,0.0012,0.0,37.12,1.8379
12,30000,5000,0.8666,0.0006,0.0,58.32,4.4846
12,35000,5000,0.8798,0.0006,0.0,65.56,5.3417
12,40000,5000,0.9262,0.0002,0.0,78.75,7.1292
12,45000,5000,0.9564,0.0004,0.0,92.8,8.8401
12,50000,5000,0.9438,0.0006,0.0,85.93,8.0251
12,55000,5000,0.9556,0.0004,0.0,88.52,8.4011
12,60000,5000,0.9734,0.0002,0.0,93.67,9.0987
12,65000,5000,0.966,0.0,0.0,94.97,9.1535
12,70000,5000,0.9686,0.0002,0.0,92.74,9.1342
12,75000,5000,0.9754,0.0002,0.0,96.39,9.3908
12,80000,5000,0.9698,0.0002,0.0,95.28,9.279
12,85000,5000,0.9704,0.0,0.0,94.02,9.1039
12,90000,5000,0.962,0.0004,0.0,92.5,8.8665
12,95000,5000,0.9762,0.0002,0.0,96.93,9.4529
12,100000,5000,0.961,0.0002,0.0,93.86,8.9919
12,105000,5000,0.9404,0.0,0.0,92.85,8.6897
12,110000,5000,0.9686,0.0002,0.0,96.26,9.309
12,115000,5000,0.9678,0.0002,0.0,93.09,9.0312
12,120000,5000,0.9574,0.0002,0.0,95.75,9.1449
12,125000,5000,0.9506,0.0002,0.0,94.46,8.9472
12,130000,5000,0.9756,0.0,0.0,98.09,9.5623
12,135000,5000,0.972,0.0,0.0,96.38,9.3979
12,140000,5000,0.974,0.0,0.0,98.38,9.5756
12,145000,5000,0.9714,0.0002,0.0,97.98,9.5095
12,150000,5000,0.9594,0.0002,0.0,95.91,9.181
12,155000,5000,0.9604,0.0008,0.0,94.56,9.0565
12,160000,5000,0.97,0.0,0.0,97.89,9.4862
12,165000,5000,0.964,0.0004,0.0,95.46,9.2792
12,170000,5000,0.9716,0.0004,0.0,96.08,9.324
12,175000,5000,0.9748,0.0,0.0,98.04,9.5496
12,180000,5000,0.9688,0.0,0.0,97.87,9.4714
12,185000,5000,0.9706,0.0002,0.0,98.16,9.5186
12,190000,5000,0.9788,0.0,0.0,99.59,9.7444
12,195000,5000,0.9712,0.0,0.0,97.6,9.4692
12,200000,5000,0.9624,0.0,0.0,97.45,9.3649
12,205000,5000,0.97,0.0,0.0,97.56,9.4526
12,210000,5000,0.9638,0.0002,0.0,97.42,9.3767
12,215000,5000,0.9686,0.0002,0.0,97.46,9.4284
12,220000,5000,0.9664,0.0,0.0,97.6,9.4202
12,225000,5000,0.9742,0.0002,0.0,93.73,9.1128
12,230000,5000,0.9764,0.0,0.0,98.23,9.5869
12,235000,5000,0.9812,0.0,0.0,97.45,9.5555
12,240000,5000,0.9684,0.0004,0.0,95.75,9.2592
12,245000,5000,0.9624,0.0,0.0,95.86,9.206
12,250000,5000,0.978,0.0,0.0,99.28,9.7056
12,255000,5000,0.9632,0.0,0.0,97.18,9.3462
12,260000,5000,0.956,0.0,0.0,96.26,9.1812
12,265000,5000,0.9752,0.0,0.0,98.96,9.6452
12,270000,5000,0.9732,0.0,0.0,97.15,9.5577
12,275000,5000,0.9712,0.0,0.0,98.43,9.6491
12,280000,5000,0.9612,0.0,0.0,96.88,9.2964
12,285000,5000,0.9642,0.0002,0.0,97.24,9.4333
12,290000,5000,0.9752,0.0,0.0,99.28,9.6776
12,295000,5000,0.9652,0.0,0.0,96.0,9.2746
12,300000,5000,0.9748,0.0,0.0,97.87,9.5326
13,5000,5000,0.207,0.0032,0.0,1.67,-7.8427
13,10000,5000,0.253,0.004,0.0,2.04,-7.3403
13,15000,5000,0.4166,0.0032,0.0,5.63,-5.329
13,20000,5000,0.6088,0.0026,0.0,12.74,-2.6768
13,25000,5000,0.8196,0.0012,0.0,40.98,2.276
13,30000,5000,0.8784,0.0004,0.0,63.02,5.0756
13,35000,5000,0.9328,0.0008,0.0,79.63,7.3019
13,40000,5000,0.9508,0.0,0.0,85.82,8.0855
13,45000,5000,0.9478,0.0002,0.0,84.35,7.9079
13,50000,5000,0.9472,0.0,0.0,84.88,8.0305
13,55000,5000,0.9456,0.0,0.0,86.77,8.1274
13,60000,5000,0.9548,0.0002,0.0,89.97,8.5408
13,65000,5000,0.9604,0.0002,0.0,89.53,8.5533
13,70000,5000,0.9646,0.0002,0.0,93.42,8.9841
13,75000,5000,0.9638,0.0002,0.0,93.33,9.0398
13,80000,5000,0.9536,0.0,0.0,90.33,8.5647
13,85000,5000,0.96,0.0,0.0,95.68,9.1643
13,90000,5000,0.9616,0.0,0.0,93.66,8.9784
13,95000,5000,0.9634,0.0002,0.0,94.58,9.0885
13,100000,5000,0.9594,0.0002,0.0,94.96,9.1457
13,105000,5000,0.9654,0.0002,0.0,96.82,9.3328
13,110000,5000,0.9808,0.0004,0.0,97.45,9.9048
13,115000,5000,0.9636,0.0,0.0,97.16,9.3468
13,120000,5000,0.9582,0.0002,0.0,95.73,9.1508
13,125000,5000,0.9606,0.0002,0.0,91.03,8.7051
13,130000,5000,0.9602,0.0002,0.0,92.9,8.8883
13,135000,5000,0.9488,0.0,0.0,92.43,8.726
13,140000,5000,0.9406,0.0002,0.0,93.61,8.765
13,145000,5000,0.963,0.0002,0.0,96.26,9.2525
13,150000,5000,0.9696,0.0,0.0,95.62,9.2545
13,155000,5000,0.9728,0.0,0.0,97.65,9.49
13,160000,5000,0.9724,0.0,0.0,96.48,9.3691
13,165000,5000,0.9702,0.0002,0.0,98.0,9.4994
13,170000,5000,0.9584,0.0,0.0,95.88,9.1683
13,175000,5000,0.9752,0.0,0.0,96.07,9.3565
13,180000,5000,0.9668,0.0,0.0,94.76,9.1402
13,185000,5000,0.9624,0.0,0.0,96.08,9.2284
13,190000,5000,0.9508,0.0,0.0,92.29,8.7321
13,195000,5000,0.95,0.0,0.0,94.08,8.9029
13,200000,5000,0.9648,0.0004,0.0,95.86,9.2306
13,205000,5000,0.978,0.0,0.0,95.35,9.319
13,210000,5000,0.9728,0.0,0.0,98.44,9.5689
13,215000,5000,0.9688,0.0,0.0,97.44,9.4289
13,220000,5000,0.9576,0.0,0.0,95.11,9.0826
13,225000,5000,0.966,0.0,0.0,95.88,9.2448
13,230000,5000,0.9796,0.0,0.0,98.18,9.6121
13,235000,5000,0.955,0.0002,0.0,95.07,9.0522
13,240000,5000,0.9646,0.0002,0.0,94.86,9.1286
13,245000,5000,0.974,0.0,0.0,95.65,9.3027
13,250000,5000,0.9684,0.0,0.0,97.56,9.4366
13,255000,5000,0.961,0.0002,0.0,96.5,9.2565
13,260000,5000,0.976,0.0,0.0,95.46,9.3033
13,265000,5000,0.9762,0.0002,0.0,96.78,9.4372
13,270000,5000,0.9724,0.0,0.0,96.2,9.341
13,275000,5000,0.9622,0.0002,0.0,93.55,8.9731
13,280000,5000,0.96,0.0,0.0,95.06,9.1024
13,285000,5000,0.9564,0.0004,0.0,96.5,9.2099
13,290000,5000,0.9674,0.0002,0.0,97.51,9.4213
13,295000,5000,0.9588,0.0,0.0,96.27,9.2106
13,300000,5000,0.9632,0.0,0.0,95.8,9.2086
14,5000,5000,0.1728,0.0044,0.0,1.51,-8.204
14,10000,5000,0.2682,0.0044,0.0,2.34,-7.1572
14,15000,5000,0.4338,0.0024,0.0,4.53,-5.2657
14,20000,5000,0.5958,0.0026,0.0,12.39,-2.8432
14,25000,5000,0.7284,0.0016,0.0,23.24,-0.4189
14,30000,5000,0.8188,0.0004,0.0,43.19,2.4891
14,35000,5000,0.8826,0.0006,0.0,52.18,4.0328
14,40000,5000,0.9316,0.0004,0.0,74.33,6.7637
14,45000,5000,0.9164,0.0004,0.0,73.02,6.4586
14,50000,5000,0.9412,0.0,0.0,78.96,7.3022
14,55000,5000,0.9616,0.0,0.0,85.19,8.1312
14,60000,5000,0.9538,0.0002,0.0,88.3,8.3632
14,65000,5000,0.9436,0.0,0.0,81.12,7.5428
14,70000,5000,0.9426,0.0002,0.0,87.79,8.3267
14,75000,5000,0.9646,0.0002,0.0,90.4,8.6821
14,80000,5000,0.9508,0.0,0.0,94.25,8.9722
14,85000,5000,0.967,0.0002,0.0,96.09,9.2983
14,90000,5000,0.9692,0.0,0.0,93.49,9.0375
14,95000,5000,0.9706,0.0002,0.0,98.02,9.5366
14,100000,5000,0.9522,0.0002,0.0,91.42,8.6881
14,105000,5000,0.976,0.0,0.0,96.74,9.5095
14,110000,5000,0.9528,0.0,0.0,95.59,9.0825
14,115000,5000,0.9762,0.0002,0.0,97.39,9.5509
14,120000,5000,0.9556,0.0008,0.0,96.54,9.6515
14,125000,5000,0.9696,0.0,0.0,97.38,9.4392
14,130000,5000,0.9566,0.0002,0.0,96.04,9.3209
14,135000,5000,0.9636,0.0,0.0,97.44,9.6105
14,140000,5000,0.9624,0.0,0.0,95.76,9.2386
14,145000,5000,0.9738,0.0002,0.0,98.66,9.6017
14,150000,5000,0.9764,0.0,0.0,97.49,9.5105
14,155000,5000,0.9602,0.0002,0.0,97.14,9.3124
14,160000,5000,0.9684,0.0,0.0,96.12,9.2927
14,165000,5000,0.9648,0.0,0.0,97.48,9.392
14,170000,5000,0.9662,0.0002,0.0,97.61,9.4197
14,175000,5000,0.9596,0.0,0.0,94.93,9.0852
14,180000,5000,0.9682,0.0002,0.0,97.92,9.4705
14,185000,5000,0.9512,0.0,0.0,95.88,9.0948
14,190000,5000,0.9784,0.0,0.0,98.6,9.6949
14,195000,5000,0.9628,0.0004,0.0,96.89,9.3131
14,200000,5000,0.9732,0.0,0.0,98.38,9.5671
14,205000,5000,0.97,0.0,0.0,98.19,9.5161
14,210000,5000,0.9664,0.0,0.0,96.51,9.3112
14,215000,5000,0.9688,0.0,0.0,96.47,9.3322
14,220000,5000,0.9812,0.0,0.0,99.42,9.9948
14,225000,5000,0.9612,0.0,0.0,95.86,9.207
14,230000,5000,0.9728,0.0,0.0,97.63,9.4882
14,235000,5000,0.9584,0.0,0.0,96.96,9.2736
14,240000,5000,0.969,0.0002,0.0,97.67,9.5978
14,245000,5000,0.9782,0.0,0.0,98.6,9.6399
14,250000,5000,0.9722,0.0,0.0,96.61,9.3798
14,255000,5000,0.9636,0.0,0.0,96.04,9.2367
14,260000,5000,0.961,0.0002,0.0,96.93,9.3795
14,265000,5000,0.9672,0.0,0.0,97.06,9.3873
14,270000,5000,0.964,0.0,0.0,95.8,9.2146
14,275000,5000,0.9658,0.0002,0.0,96.27,9.2793
14,280000,5000,0.9604,0.0,0.0,97.01,9.3714
14,285000,5000,0.9682,0.0002,0.0,97.52,9.4307
14,290000,5000,0.976,0.0,0.0,96.85,9.4429
14,295000,5000,0.9762,0.0002,0.0,98.72,9.6318
14,300000,5000,0.9812,0.0,0.0,96.64,9.472
15,5000,5000,0.192,0.0032,0.0,1.59,-8.0013
15,10000,5000,0.2426,0.0032,0.0,1.95,-7.455
15,15000,5000,0.453,0.0008,0.0,5.61,-4.9639
15,20000,5000,0.6062,0.001,0.0,12.83,-2.6947
15,25000,5000,0.7284,0.0008,0.0,22.23,-0.5203
15,30000,5000,0.8126,0.001,0.0,35.96,1.7028
15,35000,5000,0.8748,0.0008,0.0,58.18,4.5538
15,40000,5000,0.928,0.0,0.0,67.75,6.0472
15,45000,5000,0.9546,0.0002,0.0,81.57,7.6989
15,50000,5000,0.9496,0.0,0.0,90.64,8.5532
15,55000,5000,0.9608,0.0,0.0,91.35,8.7392
15,60000,5000,0.9696,0.0,0.0,91.22,8.8149
15,65000,5000,0.9766,0.0002,0.0,95.86,9.3492
15,70000,5000,0.9672,0.0,0.0,95.8,9.2486
15,75000,5000,0.9654,0.0002,0.0,95.78,9.2266
15,80000,5000,0.9468,0.0,0.0,90.42,8.505
15,85000,5000,0.9698,0.0002,0.0,96.4,9.3987
15,90000,5000,0.9644,0.0,0.0,95.08,9.1484
15,95000,5000,0.9698,0.0002,0.0,93.19,9.0726
15,100000,5000,0.9676,0.0,0.0,96.42,9.3144
15,105000,5000,0.9656,0.0,0.0,92.4,8.8944
15,110000,5000,0.9618,0.0002,0.0,93.4,8.9538
15,115000,5000,0.9608,0.0,0.0,95.37,9.1411
15,120000,5000,0.9636,0.0,0.0,96.18,9.4361
15,125000,5000,0.9642,0.0,0.0,95.23,9.161
15,130000,5000,0.966,0.0002,0.0,92.15,8.8742
15,135000,5000,0.9694,0.0006,0.0,96.0,9.3801
15,140000,5000,0.9588,0.0,0.0,93.2,8.9115
15,145000,5000,0.9694,0.0,0.0,97.89,9.6321
15,150000,5000,0.9674,0.0,0.0,96.3,9.4857
15,155000,5000,0.9688,0.0,0.0,98.15,9.5002
15,160000,5000,0.9684,0.0,0.0,97.32,9.4132
15,165000,5000,0.9686,0.0002,0.0,97.6,9.4425
15,170000,5000,0.9652,0.0,0.0,97.48,9.3961
15,175000,5000,0.9644,0.0,0.0,94.71,9.1115
15,180000,5000,0.9658,0.0002,0.0,93.53,9.1094
15,185000,5000,0.9672,0.0004,0.0,93.93,9.0613
15,190000,5000,0.9712,0.0,0.0,95.38,9.2471
15,195000,5000,0.9714,0.0002,0.0,96.15,9.3261
15,200000,5000,0.9604,0.0,0.0,91.45,8.7452
15,205000,5000,0.9616,0.0,0.0,95.86,9.1978
15,210000,5000,0.9596,0.0008,0.0,90.62,8.6544
15,215000,5000,0.9694,0.0002,0.0,94.14,9.1052
15,220000,5000,0.9568,0.0004,0.0,95.14,9.0775
15,225000,5000,0.9576,0.0,0.0,93.86,8.9577
15,230000,5000,0.9656,0.0,0.0,96.17,9.3042
15,235000,5000,0.976,0.0,0.0,96.95,9.4522
15,240000,5000,0.9618,0.0002,0.0,95.46,9.2062
15,245000,5000,0.9772,0.0,0.0,98.42,9.6119
15,250000,5000,0.973,0.0002,0.0,96.76,9.4065
15,255000,5000,0.9768,0.0,0.0,95.47,9.3145
15,260000,5000,0.97,0.0,0.0,97.58,9.4545
15,265000,5000,0.9752,0.0,0.0,95.6,9.309
15,270000,5000,0.9664,0.0,0.0,93.14,8.9752
15,275000,5000,0.9758,0.0,0.0,97.16,9.4718
15,280000,5000,0.9746,0.0,0.0,96.62,9.4056
15,285000,5000,0.9788,0.0,0.0,99.22,9.7347
15,290000,5000,0.962,0.0,0.0,96.55,9.2714
15,295000,5000,0.9744,0.0,0.0,97.12,9.4516
15,300000,5000,0.9788,0.0,0.0,99.34,9.7203
16,5000,5000,0.1866,0.0036,0.0,1.56,-8.0596
16,10000,5000,0.2612,0.0032,0.0,2.41,-7.2206
16,15000,5000,0.4686,0.0016,0.0,6.55,-4.7119
16,20000,5000,0.6086,0.0022,0.0,10.6,-2.8933
16,25000,5000,0.7754,0.0002,0.0,27.81,0.5122
16,30000,5000,0.858,0.0004,0.0,49.31,3.4978
16,35000,5000,0.8986,0.0002,0.0,65.66,5.542
16,40000,5000,0.9178,0.001,0.0,72.91,6.4609
16,45000,5000,0.9386,0.0002,0.0,83.72,7.7974
16,50000,5000,0.9362,0.0002,0.0,82.31,7.5862
16,55000,5000,0.9664,0.0,0.0,89.91,8.6952
16,60000,5000,0.952,0.0,0.0,89.9,8.5048
16,65000,5000,0.9462,0.0002,0.0,86.37,8.0941
16,70000,5000,0.9426,0.0002,0.0,92.67,8.6875
16,75000,5000,0.967,0.0002,0.0,93.69,9.2323
16,80000,5000,0.961,0.0002,0.0,91.17,8.7234
